ID	AIH055	AIH003	AIH030	AIH022	AIH060	AIH005	AIH051	AIH021	AIH065	AIH046	AIH059	AIH002	AIH063	AIH081	AIH039	AIH064	AIH027	AIH058	AIH026	AIH068	AIH001	AIH054	AIH007	AIH020	AIH043	AIH035	AIH047	AIH049	AIH042	AIH074	AIH071	AIH056	AIH082	AIH053	AIH057	AIH078	AIH050	AIH031	AIH062	AIH079	AIH077	AIH018	AIH036	AIH069	AIH061	AIH009	AIH006	AIH037	AIH032	AIH052	AIH076	AIH072	AIH029	AIH083	AIH086	AIH070	AIH023	AIH033	AIH066	AIH011	AIH040
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;Other	0.0	15.0	2.0	0.0	0.0	20.0	2.0	0.0	11.0	0.0	1.0	16.0	0.0	1.0	1.0	14.0	0.0	253.0	2.0	32.0	0.0	3.0	0.0	4.0	0.0	1.0	2.0	33.0	26.0	0.0	2.0	3.0	27.0	3.0	1.0	1.0	0.0	1.0	0.0	4.0	7.0	4.0	0.0	6.0	24.0	1.0	16.0	0.0	0.0	13.0	1.0	4.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__	14.0	2.0	1.0	0.0	0.0	265.0	4.0	0.0	6.0	5.0	8.0	4.0	1.0	18.0	4.0	134.0	2.0	23.0	8.0	4.0	0.0	13.0	0.0	329.0	12.0	15.0	2.0	74.0	337.0	46.0	4.0	3.0	38.0	92.0	12.0	0.0	1.0	0.0	25.0	4.0	6.0	74.0	10.0	14.0	20.0	25.0	12.0	0.0	0.0	1.0	0.0	0.0	1.0	20.0	1.0	1.0	3.0	0.0	16.0	1.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii	1174.0	831.0	40163.0	36.0	1638.0	10283.0	9587.0	109.0	3606.0	1106.0	1752.0	1152.0	757.0	12013.0	2121.0	5520.0	224.0	2559.0	1236.0	3497.0	1019.0	11406.0	8.0	2435.0	772.0	2334.0	698.0	2922.0	14991.0	4710.0	1142.0	972.0	61299.0	2694.0	1544.0	788.0	312.0	82.0	1128.0	485.0	80149.0	9334.0	759.0	2249.0	45534.0	1790.0	921.0	85.0	27.0	1184.0	496.0	258.0	275.0	4001.0	0.0	2510.0	231.0	17.0	1672.0	101.0	73.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;Other	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;s__	22455.0	817.0	6194.0	91.0	4117.0	1849.0	6091.0	47.0	2075.0	1317.0	891.0	1971.0	966.0	2721.0	2148.0	2558.0	1767.0	10246.0	131.0	7286.0	17832.0	957.0	0.0	0.0	583.0	4715.0	25387.0	8882.0	155.0	2042.0	2988.0	2027.0	2317.0	1028.0	2369.0	2971.0	2540.0	246.0	499.0	902.0	438.0	417.0	2348.0	16948.0	28773.0	203.0	7049.0	47.0	5.0	1381.0	1450.0	1807.0	466.0	1594.0	128.0	951.0	44.0	282.0	1320.0	4.0	501.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;s__guilliermondii	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	2.0	14.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	14.0	4.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;Other	216.0	3.0	708.0	6.0	0.0	11640.0	1.0	1.0	1085.0	8.0	6.0	13.0	4.0	2.0	1.0	2.0	0.0	134.0	0.0	377.0	0.0	13.0	0.0	0.0	2.0	0.0	418.0	66.0	0.0	0.0	4.0	90.0	1.0	7.0	3887.0	68.0	2.0	6769.0	84.0	1.0	3.0	0.0	0.0	860.0	26.0	0.0	16.0	0.0	0.0	0.0	0.0	274.0	1.0	179.0	1.0	41.0	0.0	0.0	0.0	7.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__	176.0	363.0	41.0	90.0	603.0	1007.0	175.0	1965.0	737.0	3253.0	89.0	272.0	3372.0	3479.0	3.0	11272.0	67.0	474.0	10.0	404.0	290.0	255.0	1.0	74.0	21.0	520.0	394.0	3954.0	511.0	20.0	607.0	511.0	3064.0	717.0	6179.0	23.0	282.0	3013.0	785.0	29.0	2240.0	34.0	398.0	291.0	1172.0	57.0	40.0	72.0	63.0	352.0	17.0	844.0	0.0	727.0	367.0	668.0	3.0	104.0	127.0	7.0	6.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__albus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__bromii	20.0	50670.0	1354.0	11.0	322.0	532.0	189.0	3.0	479.0	2424.0	0.0	0.0	189.0	86.0	4.0	1584.0	0.0	18.0	0.0	397.0	1082.0	1233.0	1.0	69.0	14.0	1.0	384.0	445.0	35666.0	1.0	318.0	174.0	84.0	1359.0	3877.0	76.0	460.0	2.0	497.0	261.0	702.0	0.0	0.0	485.0	3342.0	0.0	37.0	1.0	1.0	698.0	0.0	2156.0	1.0	2099.0	0.0	6580.0	0.0	0.0	552.0	0.0	19.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__callidus	13.0	0.0	4.0	0.0	25.0	3.0	50.0	1.0	18.0	535.0	0.0	0.0	116.0	1058.0	0.0	121.0	0.0	0.0	0.0	37.0	221.0	1218.0	0.0	0.0	55.0	8.0	3.0	58.0	0.0	0.0	370.0	38.0	6.0	6455.0	0.0	61.0	36.0	0.0	46.0	6.0	21.0	0.0	0.0	6.0	1.0	0.0	32.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	831.0	0.0	0.0	0.0	0.0	12.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__flavefaciens	0.0	276.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	512.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Sporobacter;s__termitidis	0.0	0.0	97.0	0.0	0.0	46.0	36.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;Other;Other	2.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	14.0	21.0	0.0	1.0	0.0	4.0	0.0	1.0	0.0	6.0	0.0	0.0	2.0	5.0	0.0	0.0	2.0	0.0	4.0	0.0	3.0	1.0	0.0	0.0	7.0	2.0	0.0	6.0	5.0	0.0	5.0	0.0	5.0	1.0	3.0	11.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Acidaminococcus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	73.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7933.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	711.0	0.0	190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Anaerovibrio;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister;s__	195201.0	8.0	4.0	40.0	282.0	4524.0	1390.0	106.0	5384.0	3270.0	189.0	2.0	1.0	968.0	11734.0	274.0	86.0	1208.0	38.0	336.0	1772.0	458.0	1168.0	10.0	9466.0	4411.0	11.0	494.0	3506.0	57.0	3402.0	36.0	1758.0	9.0	2114.0	127.0	0.0	5359.0	8580.0	176.0	6544.0	336.0	6.0	23922.0	1.0	11051.0	5408.0	12.0	2520.0	491.0	1.0	1.0	730.0	1825.0	8.0	72.0	125.0	2.0	1211.0	163.0	456.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megasphaera;s__	5.0	0.0	9.0	3.0	1.0	0.0	0.0	3.0	0.0	0.0	1.0	11.0	0.0	198.0	19.0	0.0	5.0	2.0	23.0	1.0	0.0	0.0	0.0	34.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	139.0	74.0	3449.0	0.0	0.0	1.0	23.0	60.0	161.0	12459.0	0.0	0.0	16.0	3296.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Mitsuokella;s__	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	37.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Mitsuokella;s__multacida	0.0	0.0	148.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	775.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium;s__	0.0	10776.0	101.0	0.0	0.0	0.0	2.0	0.0	4.0	1.0	5.0	2436.0	3511.0	1.0	2.0	9.0	15152.0	0.0	1320.0	0.0	0.0	0.0	1.0	0.0	67.0	336.0	3577.0	3.0	0.0	1695.0	5.0	96887.0	0.0	1359.0	3.0	6.0	327.0	1.0	0.0	752.0	0.0	2.0	246.0	224.0	1541.0	7.0	34.0	0.0	8.0	1.0	0.0	1416.0	1.0	0.0	0.0	2802.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Schwartzia;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	9.0	0.0	0.0	6.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Selenomonas;s__	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	23.0	0.0	0.0	1.0	0.0	5.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	2.0	27.0	137.0	0.0	0.0	0.0	793.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Succiniclasticum;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1973.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;Other	1.0	0.0	3.0	273.0	2.0	2.0	0.0	0.0	0.0	2.0	0.0	7.0	0.0	48.0	548.0	0.0	4.0	0.0	76.0	0.0	4.0	0.0	583.0	8.0	21.0	31.0	1.0	2.0	2.0	9.0	2.0	0.0	67.0	0.0	2.0	0.0	0.0	10.0	6.0	1.0	6.0	27.0	3.0	6.0	0.0	16.0	143.0	21.0	163.0	2.0	0.0	1.0	72.0	28.0	0.0	0.0	10.0	0.0	1.0	0.0	27.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__	0.0	0.0	0.0	20.0	2.0	0.0	0.0	5.0	0.0	0.0	15.0	1142.0	0.0	92.0	89.0	1.0	23.0	9.0	111.0	4.0	1.0	0.0	25.0	6.0	4.0	0.0	8.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	32.0	0.0	13.0	0.0	17.0	0.0	3.0	0.0	1.0	256.0	2.0	111.0	1.0	0.0	0.0	818.0	6.0	0.0	4.0	8.0	0.0	0.0	0.0	7.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__dispar	3.0	10.0	187.0	56.0	73.0	3.0	4.0	146.0	2.0	6.0	0.0	738.0	2.0	55532.0	5643.0	5.0	1096.0	39.0	46829.0	25.0	415.0	104.0	65079.0	2085.0	551.0	577.0	92.0	7.0	0.0	2797.0	1.0	1.0	307.0	2.0	6.0	1.0	2.0	215.0	12.0	22.0	19.0	3245.0	727.0	2.0	2.0	15.0	467.0	3592.0	71092.0	11.0	1.0	43.0	8459.0	179.0	4.0	69.0	1607.0	10.0	4.0	0.0	1136.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__parvula	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	0.0	496.0	32.0	0.0	5.0	0.0	271.0	0.0	4.0	0.0	0.0	9.0	2.0	3.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	12.0	1.0	0.0	0.0	0.0	1.0	15.0	172.0	0.0	0.0	0.0	60.0	0.0	0.0	1.0	24.0	0.0	0.0	0.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];Other;Other	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__;s__	60.0	936.0	16.0	0.0	48.0	60.0	33.0	2.0	59.0	28.0	95.0	251.0	115.0	71.0	23.0	536.0	157.0	100.0	16.0	58.0	696.0	20.0	0.0	2.0	13.0	41.0	86.0	206.0	137.0	44.0	93.0	403.0	192.0	103.0	22.0	10.0	40.0	71.0	77.0	8.0	64.0	3.0	20.0	1451.0	153.0	2.0	116.0	16.0	6.0	19.0	0.0	5.0	0.0	165.0	0.0	28.0	1.0	5.0	10.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Mogibacterium;s__	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	5.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	12.0	0.0	0.0	1.0	0.0	0.0	47.0	0.0	4.0	0.0	0.0	1.0	19.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__1-68;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Anaerococcus;s__	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Finegoldia;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Gallicola;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Parvimonas;s__	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Peptoniphilus;s__	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__WAL_1855D;s__	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98;f__;g__;s__	0.0	0.0	0.0	0.0	12.0	2.0	482.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;Other;Other	1.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	8.0	0.0	4.0	0.0	223.0	0.0	0.0	1.0	0.0	0.0	70.0	2185.0	1.0	0.0	0.0	0.0	5.0	0.0	1.0	12.0	0.0	44.0	165.0	2.0	4.0	1.0	0.0	0.0	7.0	4.0	0.0	39.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	2.0	89.0	14.0	0.0	30.0	14.0	63.0	283.0	4.0	0.0	1.0	24.0	3617.0	84.0	30.0	1.0	1.0	23.0	0.0	105.0	6.0	10.0	0.0	97.0	8.0	0.0	0.0	277.0	45.0	0.0	3.0	5.0	0.0	82.0	13.0	0.0	54.0	14.0	3.0	0.0	0.0	75.0	5.0	126.0	2.0	3.0	4.0	3.0	0.0	10.0	129.0	17.0	0.0	50.0	0.0	13.0	0.0	0.0	31.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__	0.0	0.0	0.0	0.0	10.0	0.0	12.0	0.0	17.0	0.0	11.0	0.0	0.0	0.0	0.0	15.0	0.0	2.0	0.0	0.0	0.0	386.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	68.0	106.0	0.0	8.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Anaerorhabdus;s__furcosa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
