"name";"cor";"pval";"p.adj";"species";"genus";"type";"is.sig"
"6922";"OTU_3723";-0.595824869732673;0.0530698580607106;0.839592725661674;"s__acidifaciens";"g__Bacteroides";"healthy";""
"6982";"OTU_2672";0.0297994379008077;0.930692496637877;0.97792484177005;"s__ovatus";"g__Bacteroides";"healthy";""
"7042";"OTU_1903";-0.0956199593773532;0.779735206788777;0.956442988320264;"s__callidus";"g__Ruminococcus";"healthy";""
"7072";"OTU_1599";-0.182446810183222;0.591314630484296;0.947806006068561;"s__massiliensis";"g__Alistipes";"healthy";""
"7082";"OTU_2570";0.442655184561101;0.172754197609059;0.839592725661674;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"7152";"OTU_4176";0.251618323805925;0.45544221486926;0.868474715705087;"s__adolescentis";"g__Bifidobacterium";"healthy";""
"7162";"OTU_1857";0.166016011581806;0.625654066519111;0.956442988320264;"s__uniformis";"g__Bacteroides";"healthy";""
"7172";"OTU_2180";-0.245053336847884;0.467674159501775;0.870865993790255;"s__callidus";"g__Ruminococcus";"healthy";""
"7192";"OTU_4833";-0.208019569226715;0.539355719975999;0.913851829895347;"s__acidifaciens";"g__Bacteroides";"healthy";""
"7202";"OTU_5924";-0.087654421611624;0.79774095716576;0.956442988320264;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"7212";"OTU_3404";0.282976029932447;0.399129563995905;0.861648718929461;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"7232";"OTU_2290";0.472544999021275;0.142173692915925;0.839592725661674;"s__guilliermondii";"g__Oscillospira";"healthy";""
"7252";"OTU_1836";-0.0851207154481787;0.803487296449758;0.956442988320264;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"7282";"OTU_4289";-0.113820485277205;0.738968588354223;0.956442988320264;"s__uniformis";"g__Bacteroides";"healthy";""
"7332";"OTU_1095";-0.387923372002475;0.238449308645022;0.839592725661674;"s__bromii";"g__Ruminococcus";"healthy";""
"7372";"OTU_7949";-0.34342049252724;0.301133087410001;0.839592725661674;"s__bromii";"g__Ruminococcus";"healthy";""
"7392";"OTU_7073";0.321003441496344;0.335792023698067;0.839592725661674;"s__parvula";"g__Veillonella";"healthy";""
"7412";"OTU_4739";-0.0987977258827638;0.77257853852952;0.956442988320264;"s__acidifaciens";"g__Bacteroides";"healthy";""
"7442";"OTU_867";-0.459748262320876;0.15481317992992;0.839592725661674;"s__distasonis";"g__Parabacteroides";"healthy";""
"7492";"OTU_2012";-0.0174382524348682;0.959414496369707;0.992179986106986;"s__ovatus";"g__Bacteroides";"healthy";""
"7502";"OTU_6622";-0.00314828476143371;0.992670218416323;0.999539483040361;"s__uniformis";"g__Bacteroides";"healthy";""
"7512";"OTU_1475";0.424392757373428;0.193272501621333;0.839592725661674;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"7522";"OTU_3096";-0.518180218854103;0.10249278627187;0.839592725661674;"s__massiliensis";"g__Alistipes";"healthy";""
"7562";"OTU_6837";-0.306736621874285;0.358896281924861;0.839592725661674;"s__acidifaciens";"g__Bacteroides";"healthy";""
"7572";"OTU_3139";0.244104433207523;0.469454423862385;0.870865993790255;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"7582";"OTU_4955";-0.482135245286475;0.133141196981266;0.839592725661674;"s__ovatus";"g__Bacteroides";"healthy";""
"7622";"OTU_6302";-0.0719699953417533;0.833447416010102;0.956442988320264;"s__uniformis";"g__Bacteroides";"healthy";""
"7702";"OTU_4082";-0.445993791883719;0.16915431027096;0.839592725661674;"s__massiliensis";"g__Alistipes";"healthy";""
"7712";"OTU_1496";-0.512342020305464;0.10710903634155;0.839592725661674;"s__ovatus";"g__Bacteroides";"healthy";""
"7742";"OTU_2213";-0.362161809749189;0.273731819176959;0.839592725661674;"s__massiliensis";"g__Alistipes";"healthy";""
"7772";"OTU_1575";0.00982615598822722;0.977125227584623;0.9977401586493;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"7792";"OTU_3978";0.440883166156896;0.174683826561137;0.839592725661674;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"7802";"OTU_3605";0.184619022088202;0.586828826391917;0.947292039153762;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"7842";"OTU_3609";-0.141967144860813;0.677126106481647;0.956442988320264;"s__faecis";"g__Roseburia";"healthy";""
"7862";"OTU_6801";0.248640426232737;0.460972220330497;0.868474715705087;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"7902";"OTU_4264";0.129778981861504;0.703710002985669;0.956442988320264;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"7932";"OTU_2968";-0.0648011918031037;0.849866053230202;0.956442988320264;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"7972";"OTU_1788";0.29742330964064;0.374408425590119;0.840635772772363;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"8012";"OTU_3289";0.071698506887889;0.834068155671998;0.956442988320264;"s__uniformis";"g__Bacteroides";"healthy";""
"8022";"OTU_5894";0.404986004043821;0.216614787618074;0.839592725661674;"s__faecis";"g__Roseburia";"healthy";""
"8062";"OTU_7803";-0.12903181862186;0.705349716137825;0.956442988320264;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"8072";"OTU_4911";0.321003441496344;0.335792023698067;0.839592725661674;"s__dispar";"g__Veillonella";"healthy";""
"8092";"OTU_4946";0.00168191380506636;0.996084165302996;0.999539483040361;"s__adolescentis";"g__Bifidobacterium";"healthy";""
"8112";"OTU_7627";0.274409903536874;0.414157635187566;0.868474715705087;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"8132";"OTU_4120";-0.238228777947273;0.480545992086837;0.879901987006771;"s__bromii";"g__Ruminococcus";"healthy";""
"8152";"OTU_6322";-0.0440805360214494;0.897603593934846;0.964277031621802;"s__faecis";"g__Roseburia";"healthy";""
"8192";"OTU_2132";-0.0241741302248174;0.943755917288279;0.984391263565493;"s__indistinctus";"g__Alistipes";"healthy";""
"8212";"OTU_1657";0.113210796068693;0.740325077767806;0.956442988320264;"s__uniformis";"g__Bacteroides";"healthy";""
"8252";"OTU_1641";NA;NA;NA;"s__copri";"g__Prevotella";"healthy";""
"8262";"OTU_3589";-0.0494303734589764;0.88524319449685;0.96258986329302;"s__uniformis";"g__Bacteroides";"healthy";""
"8302";"OTU_5346";0.229053789032169;0.498096636192975;0.892154603458397;"s__dispar";"g__Veillonella";"healthy";""
"8362";"OTU_2302";-0.264620833110043;0.431661227928212;0.868474715705087;"s__faecis";"g__Roseburia";"healthy";""
"8372";"OTU_5459";-0.442057124768061;0.173403982569792;0.839592725661674;"s__bromii";"g__Ruminococcus";"healthy";""
"8382";"OTU_7624";-0.29244370324696;0.382839572751251;0.846966999990782;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"8432";"OTU_4205";-0.480420234106525;0.134728972446108;0.839592725661674;"s__massiliensis";"g__Alistipes";"healthy";""
"8442";"OTU_6340";0.089524293128425;0.793505922061049;0.956442988320264;"s__ovatus";"g__Bacteroides";"healthy";""
"8452";"OTU_4552";0.223311049483574;0.509222041041202;0.899517631854902;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"8582";"OTU_8175";0.0710973107243162;0.835443051471062;0.956442988320264;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"8602";"OTU_5909";0.0711571500242084;0.835306184368846;0.956442988320264;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"8622";"OTU_3648";0.349644004476278;0.291873342526942;0.839592725661674;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"8652";"OTU_2329";-0.114446912860332;0.737575553142455;0.956442988320264;"s__uniformis";"g__Bacteroides";"healthy";""
"8662";"OTU_7937";0.321003441496344;0.335792023698067;0.839592725661674;"s__parvula";"g__Veillonella";"healthy";""
"8682";"OTU_3223";0.0855419655162112;0.802531306097199;0.956442988320264;"s__uniformis";"g__Bacteroides";"healthy";""
"8692";"OTU_2044";-0.530369019450071;0.0932782253658579;0.839592725661674;"s__ovatus";"g__Bacteroides";"healthy";""
"8792";"OTU_2560";-0.308605796203616;0.355823654069795;0.839592725661674;"s__indistinctus";"g__Alistipes";"healthy";""
"9052";"OTU_2209";0.129274039249857;0.704818018806803;0.956442988320264;"s__massiliensis";"g__Alistipes";"healthy";""
"9102";"OTU_5917";-0.676003295583792;0.0224001674685805;0.839592725661674;"s__massiliensis";"g__Alistipes";"healthy";""
"9132";"OTU_4786";0.165622361700318;0.626485355528855;0.956442988320264;"s__fragilis";"g__Bacteroides";"healthy";""
"9172";"OTU_5102";0.375930697041275;0.254528788961553;0.839592725661674;"s__massiliensis";"g__Alistipes";"healthy";""
"9252";"OTU_6949";0.46388881130899;0.150649679094641;0.839592725661674;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"9272";"OTU_4440";-0.315724149347087;0.344247805015844;0.839592725661674;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"9312";"OTU_2875";-0.423740565461133;0.194031177624229;0.839592725661674;"s__bromii";"g__Ruminococcus";"healthy";""
"9402";"OTU_3346";-0.0836885365402011;0.806739302906181;0.956442988320264;"s__bromii";"g__Ruminococcus";"healthy";""
"9482";"OTU_7182";0.165622361700318;0.626485355528855;0.956442988320264;"s__fragilis";"g__Bacteroides";"healthy";""
"9552";"OTU_5580";-0.637588348159473;0.0348256864605842;0.839592725661674;"s__bromii";"g__Ruminococcus";"healthy";""
"9602";"OTU_3455";0.190247400624013;0.575266616406443;0.937098592921282;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"9652";"OTU_1668";0.442634401654942;0.172776752902863;0.839592725661674;"s__uniformis";"g__Bacteroides";"healthy";""
"9682";"OTU_5849";-0.574228412957763;0.0646775831762629;0.839592725661674;"s__ovatus";"g__Bacteroides";"healthy";""
"9712";"OTU_1888";-0.468953203915506;0.145653339823543;0.839592725661674;"s__massiliensis";"g__Alistipes";"healthy";""
"9722";"OTU_2929";0.0849785200598566;0.803810051132212;0.956442988320264;"s__dispar";"g__Veillonella";"healthy";""
"9822";"OTU_2066";-0.209048668991754;0.537305037990335;0.913733857048691;"s__bromii";"g__Ruminococcus";"healthy";""
"9892";"OTU_2375";-0.328586258525831;0.323841289023311;0.839592725661674;"s__acidifaciens";"g__Bacteroides";"healthy";""
"9922";"OTU_3939";NA;NA;NA;"s__copri";"g__Prevotella";"healthy";""
"9942";"OTU_3039";-0.348337705049035;0.293803759118356;0.839592725661674;"s__ovatus";"g__Bacteroides";"healthy";""
